2015,9,27,2,2,2,4,0,3,0,0,0,0,42,15
2015,9,28,3,0,0,18,2,2,0,0,0,0,78,33
2015,9,29,7,0,2,7,7,8,0,0,0,0,99,29
2015,9,30,0,0,1,17,1,5,0,0,0,0,78,17
2015,10,1,0,0,0,2,2,1,0,0,0,0,47,13
2015,10,2,1,3,4,13,1,0,0,0,0,0,50,22
2015,10,3,7,0,2,7,0,10,0,0,0,0,100,24
2015,10,4,2,0,2,9,0,5,0,0,0,0,49,12
2015,10,5,2,0,4,18,0,7,0,0,0,0,72,21
2015,10,6,2,0,1,12,1,2,0,0,0,0,46,21
2015,10,7,7,0,2,4,2,3,0,0,0,0,53,24
2015,10,8,6,0,3,25,2,5,0,0,0,0,106,22
2015,10,9,3,2,0,8,7,9,0,0,0,0,83,19
2015,10,10,1,2,2,15,0,2,0,0,0,0,83,19
2015,10,11,3,0,0,16,0,1,0,0,0,0,65,8
2015,10,12,8,0,0,8,2,5,0,0,0,0,90,23
2015,10,13,5,0,3,14,6,4,0,0,0,0,92,20
2015,10,14,1,0,1,8,0,8,0,0,0,0,88,32
2015,10,15,4,0,7,25,2,6,0,0,0,0,132,21
2015,10,16,0,2,2,18,0,3,0,0,0,0,67,21
2015,10,17,7,1,2,11,2,4,0,0,0,0,103,27
2015,10,18,3,0,0,8,0,2,0,0,0,0,63,20
2015,10,19,7,2,0,14,0,2,0,0,0,0,58,12
2015,10,20,1,2,4,10,1,3,0,0,0,0,83,17
2015,10,21,0,7,0,26,3,2,0,0,0,0,82,33
2015,10,22,3,0,6,2,4,4,0,0,0,0,68,26
2015,10,23,3,0,0,5,0,1,0,0,0,0,48,28
2015,10,24,2,2,6,4,1,13,0,0,0,0,79,20
2015,10,25,2,0,0,6,4,4,0,0,0,0,84,13
2015,10,26,3,4,1,6,5,4,0,0,0,0,71,20
2015,10,27,10,2,0,16,0,1,0,0,0,0,61,14
2015,10,28,6,1,2,7,2,2,0,0,0,0,73,23
2015,10,29,9,0,0,26,5,4,0,0,0,0,113,33
2015,10,30,5,0,1,13,3,2,0,0,0,0,39,20
2015,10,31,2,0,0,0,1,3,0,0,0,0,89,29
2015,11,1,2,0,2,6,2,4,0,0,0,0,57,12
2015,11,2,9,4,0,16,0,9,0,0,0,0,135,26
2015,11,3,4,0,0,18,0,6,0,0,0,0,100,15
2015,11,4,6,2,4,13,0,11,0,0,0,0,98,19
2015,11,5,8,0,2,16,2,4,0,0,0,0,87,13
2015,11,6,2,0,0,6,2,1,0,0,0,0,39,13
2015,11,7,4,0,1,12,2,2,0,0,0,0,92,22
2015,11,8,0,2,3,4,2,6,0,0,0,0,66,16
2015,11,9,3,0,0,12,5,2,0,0,0,0,84,13
2015,11,10,2,2,2,5,1,5,0,0,0,0,109,27
2015,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,12,9,1,0,16,3,3,0,0,0,0,145,23
2015,11,13,2,2,0,8,6,0,0,0,0,0,42,8
2015,11,14,2,6,2,14,10,10,0,0,0,0,146,16
2015,11,15,3,0,2,10,2,6,0,0,0,0,96,11
2015,11,16,2,2,0,12,2,7,0,0,0,0,86,27
2015,11,17,4,4,2,3,3,7,0,0,0,0,126,19
2015,11,18,9,0,2,6,0,4,0,0,0,0,94,33
2015,11,19,2,0,0,0,0,4,0,0,0,0,84,63
2015,11,20,4,0,2,8,4,0,0,0,0,0,97,23
2015,11,21,2,0,0,15,4,8,0,0,0,0,94,26
2015,11,22,5,0,0,21,2,6,0,0,0,0,92,10
2015,11,23,14,0,2,27,3,5,0,0,0,0,108,25
2015,11,24,4,0,0,4,0,3,0,0,0,0,96,21
2015,11,25,2,2,2,16,2,9,0,0,0,0,102,25
2015,11,26,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,27,0,2,2,6,2,2,0,0,0,0,47,27
2015,11,28,2,0,4,17,9,5,0,0,0,0,96,22
2015,11,29,2,0,1,2,0,0,0,0,0,0,45,34
2015,11,30,0,2,4,12,0,6,0,0,0,0,117,17
2015,12,1,4,4,3,14,0,6,0,0,0,0,111,18
2015,12,2,0,0,4,14,3,1,0,0,0,0,64,14
2015,12,3,8,2,0,8,2,4,0,0,0,0,102,31
2015,12,4,6,1,2,19,1,3,0,0,0,0,72,24
2015,12,5,6,7,4,11,6,12,0,0,0,0,124,20
2015,12,6,7,0,2,1,4,4,0,0,0,0,58,15
2015,12,7,2,0,2,15,4,13,0,0,0,0,104,14
2015,12,8,4,3,2,10,4,7,0,0,0,0,87,27
2015,12,9,0,0,2,16,5,2,0,0,0,0,90,26
2015,12,10,0,2,0,4,3,4,0,0,0,0,88,20
2015,12,11,1,0,0,6,0,0,0,0,0,0,41,18
2015,12,12,4,0,4,16,0,14,0,0,0,0,126,19
2015,12,13,0,0,0,8,0,3,0,0,0,0,53,33
2015,12,14,5,5,0,2,5,1,0,0,0,0,91,16
2015,12,15,3,3,1,18,0,2,0,0,0,0,82,19
2015,12,16,1,0,1,9,2,12,0,0,0,0,76,21
2015,12,17,4,0,2,18,1,2,0,0,0,0,117,36
2015,12,18,4,0,0,11,0,1,1,0,0,0,80,21
2015,12,19,4,3,12,10,2,10,4,0,0,0,154,14
2015,12,20,3,0,2,2,2,3,0,0,0,0,72,17
2015,12,21,1,2,4,4,2,3,0,0,0,0,125,32
2015,12,22,4,4,0,18,5,13,3,0,0,0,145,26
2015,12,23,5,4,6,15,4,17,0,0,0,0,150,37
2015,12,24,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,25,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,26,0,0,1,16,2,2,2,0,0,0,71,31
2015,12,27,0,2,0,7,4,5,0,0,0,0,61,11
2015,12,28,2,1,0,11,2,8,0,0,0,0,99,37
2015,12,29,4,2,2,8,2,4,2,0,0,0,119,49
2015,12,30,7,0,0,30,1,15,6,0,0,0,150,34
2015,12,31,3,0,0,20,1,6,21,0,0,0,108,19
2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,2,11,2,2,14,2,11,17,0,0,0,154,18
2016,1,3,0,3,3,8,5,2,5,0,0,0,78,16
2016,1,4,4,0,2,22,0,2,11,0,0,0,143,21
2016,1,5,6,2,1,17,5,8,17,0,0,0,148,12
2016,1,6,0,4,0,17,3,8,6,0,0,0,110,18
2016,1,7,10,2,2,13,3,8,11,0,0,0,141,20
2016,1,8,3,2,0,8,5,0,2,0,0,0,83,20
2016,1,9,2,7,4,0,4,8,6,0,0,0,169,24
2016,1,10,4,0,3,10,6,4,5,0,0,0,125,17
2016,1,11,5,0,0,4,0,2,4,0,0,0,116,27
2016,1,12,1,0,0,11,4,7,6,0,0,0,105,24
2016,1,13,2,2,5,10,1,4,2,0,0,0,140,17
2016,1,14,3,2,5,9,4,4,8,0,0,0,105,16
2016,1,15,2,3,2,14,0,4,0,0,0,0,66,11
2016,1,16,3,0,4,20,2,14,0,0,0,0,156,25
2016,1,17,2,2,2,6,2,11,0,0,0,0,78,3
2016,1,18,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,19,1,4,0,19,0,5,4,0,0,0,105,22
2016,1,20,0,0,1,1,4,7,5,0,0,0,88,42
2016,1,21,0,3,0,13,1,2,4,0,0,0,78,33
2016,1,22,2,1,0,10,0,0,2,0,0,0,55,18
2016,1,23,5,4,9,23,13,13,14,0,0,0,224,22
2016,1,24,2,4,1,2,3,4,5,0,0,0,89,22
2016,1,25,0,0,1,35,0,3,9,0,0,0,148,25
2016,1,26,10,0,1,7,2,1,14,0,0,0,96,29
2016,1,27,2,2,0,10,1,2,6,0,0,0,83,84
2016,1,28,3,1,1,6,2,9,12,0,0,0,134,85
2016,1,29,5,0,2,5,4,5,5,0,0,0,71,37
2016,1,30,10,0,0,21,4,7,17,0,0,0,177,71
2016,1,31,0,6,5,3,2,8,10,0,0,0,106,25
2016,2,1,1,5,8,12,0,12,15,0,0,0,117,47
2016,2,2,3,3,4,4,1,7,10,0,0,0,117,50
2016,2,3,1,2,0,6,0,2,7,0,0,0,88,29
2016,2,4,5,0,4,18,2,0,5,0,0,0,122,40
2016,2,5,2,4,0,16,0,0,8,0,0,0,84,25
2016,2,6,0,0,2,0,0,6,0,0,0,0,71,27
2016,2,7,6,2,3,6,2,8,0,0,0,0,63,28
2016,2,8,0,0,2,6,5,4,6,0,0,0,95,34
2016,2,9,4,0,1,24,2,5,2,0,0,0,119,30
2016,2,10,9,0,2,15,7,10,7,0,0,0,113,35
2016,2,11,6,0,2,22,2,2,8,0,0,0,128,20
2016,2,12,6,2,2,12,0,0,6,0,0,0,92,31
2016,2,13,12,0,2,23,2,10,8,0,0,0,187,43
2016,2,14,4,1,2,22,3,5,4,0,0,0,95,30
2016,2,15,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,16,21,2,4,31,2,10,6,0,0,0,175,53
2016,2,17,4,0,3,12,0,2,7,0,0,0,93,34
2016,2,18,3,1,1,12,0,9,13,0,0,0,98,68
2016,2,19,4,0,0,12,1,1,4,0,0,0,59,50
2016,2,20,6,5,11,18,8,10,13,0,0,0,169,48
2016,2,21,2,2,1,8,2,7,7,0,0,0,91,21
2016,2,22,5,1,2,20,4,2,2,0,0,0,131,30
2016,2,23,7,2,0,8,1,4,9,0,0,0,97,32
2016,2,24,4,4,2,20,0,4,9,0,0,0,109,34
2016,2,25,2,0,0,10,0,8,2,0,0,0,90,43
2016,2,26,2,2,0,10,1,1,5,0,0,0,55,31
2016,2,27,7,2,6,27,2,0,5,0,0,0,158,46
2016,2,28,4,0,4,10,3,10,11,0,0,0,111,35
2016,2,29,7,0,0,22,4,3,12,0,0,0,113,38
2016,3,1,8,0,0,14,4,4,3,0,0,0,99,47
2016,3,2,7,0,2,11,0,8,7,0,0,0,106,59
2016,3,3,2,2,3,10,0,4,13,0,0,0,112,34
2016,3,4,6,1,2,12,2,6,7,0,0,0,73,17
2016,3,5,8,0,2,10,2,1,13,0,0,0,142,52
2016,3,6,3,1,0,10,2,4,7,0,0,0,88,26
2016,3,7,9,4,4,13,2,1,4,0,0,0,106,31
2016,3,8,2,0,0,10,0,4,6,0,0,0,77,34
2016,3,9,2,0,2,8,1,8,4,0,0,0,78,26
2016,3,10,4,0,0,16,5,3,6,0,0,0,96,31
2016,3,11,4,0,0,8,0,2,7,0,0,0,76,25
2016,3,12,5,2,4,15,6,3,9,0,0,0,128,45
2016,3,13,3,0,1,13,8,3,5,0,0,0,77,15
2016,3,14,4,0,2,12,2,5,4,0,0,0,138,54
2016,3,15,1,0,2,12,4,4,4,0,0,0,85,67
2016,3,16,6,0,3,15,2,5,6,0,0,0,127,31
2016,3,17,4,2,3,9,5,3,4,0,0,0,83,29
2016,3,18,7,7,0,12,2,4,2,0,0,0,90,23
2016,3,19,11,2,2,13,5,12,16,0,0,0,158,48
2016,3,20,4,0,0,14,1,3,8,0,0,0,76,30
2016,3,21,3,4,0,18,2,4,11,0,0,0,164,37
2016,3,22,6,0,1,10,1,8,4,0,0,0,107,44
2016,3,23,7,0,2,16,1,7,4,0,0,0,106,32
2016,3,24,7,7,1,26,9,16,5,0,0,0,145,24
2016,3,25,4,0,0,12,0,0,6,0,0,0,46,21
2016,3,26,4,0,4,22,6,0,5,0,0,0,105,26
2016,3,27,2,0,2,2,1,2,6,0,0,0,42,6
2016,3,28,0,5,0,20,2,2,12,0,0,0,116,51
2016,3,29,8,0,1,6,2,5,4,0,0,0,76,28
2016,3,30,1,0,0,6,0,2,11,0,0,0,96,26
2016,3,31,2,0,4,13,0,5,71,0,0,0,148,29
2016,4,1,3,0,0,6,0,5,56,0,0,0,97,16
2016,4,2,5,0,0,14,0,4,54,0,0,0,171,38
2016,4,3,1,0,4,20,2,0,20,0,0,0,110,8
2016,4,4,6,0,2,13,3,4,35,0,0,0,171,30
2016,4,5,0,2,1,6,0,14,29,0,0,0,106,28
2016,4,6,3,2,2,12,2,0,7,0,0,0,113,29
2016,4,7,4,0,0,0,2,0,34,0,0,0,106,25
2016,4,8,9,5,5,6,2,2,8,0,0,0,72,26
2016,4,9,11,2,0,29,0,0,24,0,0,0,153,41
2016,4,10,3,4,3,22,0,4,7,0,0,0,118,17
2016,4,11,5,2,4,11,4,9,18,0,0,0,150,46
2016,4,12,10,2,1,20,5,10,35,0,0,0,181,34
2016,4,13,4,0,0,12,0,6,26,0,0,0,108,35
2016,4,14,8,0,7,10,0,3,23,0,0,0,159,37
2016,4,15,2,4,2,4,2,3,15,0,0,0,64,25
2016,4,16,7,0,0,7,0,11,27,0,0,0,133,32
2016,4,17,0,1,0,11,1,3,18,0,0,0,71,18
2016,4,18,5,2,0,13,2,0,21,0,0,0,105,21
2016,4,19,13,0,4,12,5,8,43,0,0,0,153,32
2016,4,20,3,1,1,14,2,4,28,0,0,0,109,17
2016,4,21,3,0,0,24,0,2,30,0,0,0,133,36
2016,4,22,5,2,0,4,7,3,14,0,0,0,75,17
2016,4,23,1,0,1,7,1,4,38,0,0,0,144,36
2016,4,24,0,0,0,6,2,5,15,0,0,0,75,27
2016,4,25,1,2,5,16,1,6,18,0,0,0,101,25
2016,4,26,6,0,0,12,3,10,15,0,0,0,114,11
2016,4,27,4,5,0,11,0,8,35,0,0,0,118,29
2016,4,28,12,0,0,21,2,3,21,0,0,0,158,38
2016,4,29,4,0,0,14,0,2,10,0,0,0,58,26
2016,4,30,5,0,2,12,5,10,21,0,0,0,125,52
2016,5,1,2,0,2,8,1,0,17,0,0,0,68,10
2016,5,2,7,0,4,6,2,4,29,0,0,0,113,38
2016,5,3,2,2,0,7,1,7,20,0,0,0,102,16
2016,5,4,3,1,1,13,0,7,23,0,0,0,145,21
2016,5,5,2,0,2,4,3,1,34,0,0,0,99,19
2016,5,6,3,0,0,9,0,0,11,0,0,0,80,9
2016,5,7,2,0,2,8,2,5,28,0,0,0,114,37
2016,5,8,0,0,0,13,2,9,22,0,0,0,84,30
2016,5,9,10,0,2,19,0,5,45,0,0,0,173,22
2016,5,10,5,2,2,9,4,6,19,0,0,0,100,27
2016,5,11,5,0,2,12,3,4,29,0,0,0,99,23
2016,5,12,0,0,0,17,4,3,26,0,0,0,92,28
2016,5,13,4,0,0,0,0,5,7,0,0,0,71,6
2016,5,14,1,0,1,9,6,9,35,0,0,0,166,49
2016,5,15,5,1,6,3,3,7,12,0,0,0,87,32
2016,5,16,9,2,0,13,0,0,15,0,0,0,126,30
2016,5,17,7,2,1,12,3,11,18,0,0,0,129,31
2016,5,18,5,5,5,14,1,8,20,0,0,0,123,32
2016,5,19,7,7,2,10,2,15,33,0,0,0,192,16
2016,5,20,1,0,2,10,0,0,28,0,0,0,61,19
2016,5,21,3,4,2,27,0,6,23,0,0,0,150,33
2016,5,22,6,0,0,4,7,0,9,0,0,0,58,26
2016,5,23,6,0,2,12,2,8,18,0,0,0,139,30
2016,5,24,3,0,0,9,4,2,24,0,0,0,88,48
2016,5,25,3,2,3,2,0,10,24,0,0,0,107,28
2016,5,26,4,0,0,4,2,8,38,0,0,0,133,27
2016,5,27,0,1,2,16,1,4,23,0,0,0,85,28
2016,5,28,0,2,2,11,0,5,31,0,0,0,120,38
2016,5,29,5,0,0,4,0,5,17,0,0,0,66,14
2016,5,30,0,0,0,0,0,0,0,0,0,0,0,0
2016,5,31,4,0,4,28,0,9,26,0,0,0,175,35
2016,6,1,7,0,0,8,3,8,17,0,0,0,89,31
2016,6,2,5,0,4,11,3,1,18,0,0,0,140,41
2016,6,3,5,0,0,10,0,4,10,0,0,0,56,28
2016,6,4,7,0,1,14,2,1,27,0,0,0,128,22
2016,6,5,3,0,0,8,0,6,11,0,0,0,65,16
2016,6,6,0,0,0,14,1,6,26,0,0,0,117,26
2016,6,7,7,2,0,23,1,4,22,0,0,0,105,31
2016,6,8,9,0,0,26,5,0,19,0,0,0,140,28
2016,6,9,4,3,4,16,2,9,27,0,0,0,148,11
2016,6,10,1,0,0,0,2,6,19,0,0,0,76,22
2016,6,11,9,1,3,27,0,8,22,0,0,0,170,35
2016,6,12,5,2,1,8,1,0,18,0,0,0,78,25
2016,6,13,11,0,1,18,2,6,29,0,0,0,125,23
2016,6,14,6,3,0,18,0,6,19,0,0,0,112,28
2016,6,15,0,0,0,6,2,7,12,0,0,0,88,28
2016,6,16,4,2,0,16,0,1,27,0,0,0,126,44
2016,6,17,6,2,0,10,0,3,13,0,0,0,74,18
2016,6,18,7,0,0,26,4,4,43,0,0,0,164,27
2016,6,19,2,7,0,2,0,2,6,0,0,0,45,16
2016,6,20,4,2,1,8,0,7,32,0,0,0,122,56
2016,6,21,6,0,4,4,4,6,11,0,0,0,102,24
2016,6,22,2,0,0,14,0,4,18,0,0,0,105,30
2016,6,23,6,1,0,18,0,6,23,0,0,0,129,54
2016,6,24,3,0,0,12,0,2,18,0,0,0,59,17
2016,6,25,5,1,3,10,2,3,22,0,0,0,99,26
2016,6,26,2,0,2,2,2,1,16,0,0,0,67,12
2016,6,27,2,2,2,3,0,6,27,0,0,0,160,51
2016,6,28,10,0,5,22,2,5,20,0,0,0,129,15
2016,6,29,4,2,0,4,2,8,21,0,0,0,150,24
2016,6,30,3,3,3,10,4,2,31,0,0,0,134,42
2016,7,1,4,0,0,12,4,2,15,0,0,0,72,27
2016,7,2,7,2,0,19,2,2,28,0,0,0,137,46
2016,7,3,5,0,2,12,0,5,13,0,0,0,71,19
2016,7,4,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,5,2,1,1,25,2,0,15,0,0,0,208,57
2016,7,6,6,0,2,20,3,11,33,0,0,0,128,24
2016,7,7,8,1,0,19,0,2,27,0,0,0,134,43
2016,7,8,5,0,0,6,0,4,20,0,0,0,89,30
2016,7,9,4,0,2,14,0,3,24,0,0,0,86,14
2016,7,10,0,0,0,8,0,1,19,0,0,0,66,19
2016,7,11,4,3,0,5,4,10,9,0,0,0,109,29
2016,7,12,10,4,2,10,4,4,12,0,0,0,118,26
2016,7,13,5,2,1,12,11,7,20,0,0,0,136,22
2016,7,14,3,2,4,10,1,8,31,0,0,0,132,36
2016,7,15,2,0,3,18,1,4,13,0,0,0,109,34
2016,7,16,3,3,1,19,2,5,33,0,0,0,138,28
2016,7,17,2,1,0,4,0,0,17,0,0,0,49,20
2016,7,18,2,0,0,2,2,4,22,0,0,0,125,44
2016,7,19,4,0,2,8,2,3,21,0,0,0,131,34
2016,7,20,1,3,1,8,1,5,27,0,0,0,80,35
2016,7,21,2,0,2,7,1,4,14,0,0,0,72,27
2016,7,22,7,0,0,19,2,0,11,0,0,0,81,23
2016,7,23,1,2,2,7,4,2,12,0,0,0,82,21
2016,7,24,1,0,2,14,0,2,12,0,0,0,61,35
2016,7,25,7,2,1,8,5,2,25,0,0,0,123,40
2016,7,26,5,3,1,24,0,11,26,0,0,0,193,30
2016,7,27,3,2,0,4,2,1,26,0,0,0,100,39
2016,7,28,6,0,1,23,4,6,25,0,0,0,155,30
2016,7,29,2,0,0,10,1,10,14,0,0,0,76,30
2016,7,30,7,2,0,8,0,2,32,0,0,0,122,37
2016,7,31,2,0,0,2,7,0,9,0,0,0,51,19
2016,8,1,3,2,0,14,1,8,32,0,0,0,116,39
2016,8,2,3,0,2,4,7,2,20,0,0,0,144,26
2016,8,3,5,0,2,9,0,0,24,0,0,0,106,13
2016,8,4,3,1,3,18,4,6,21,0,0,0,127,19
2016,8,5,9,0,4,8,0,0,9,0,0,0,82,15
2016,8,6,7,2,0,10,2,7,22,0,0,0,113,25
2016,8,7,0,0,0,14,2,2,13,0,0,0,85,38
2016,8,8,12,3,2,16,8,2,20,0,0,0,138,34
2016,8,9,3,2,0,8,4,2,16,0,0,0,100,34
2016,8,10,0,0,2,16,1,11,15,0,0,0,111,26
2016,8,11,0,4,0,9,0,6,14,0,0,0,124,30
2016,8,12,4,2,5,4,0,8,16,0,0,0,65,34
2016,8,13,9,3,3,18,0,3,34,0,0,0,126,41
2016,8,14,4,0,0,1,0,6,14,0,0,0,69,11
2016,8,15,7,2,0,13,2,4,13,0,0,0,107,33
2016,8,16,6,1,2,18,1,6,21,0,0,0,137,33
2016,8,17,2,1,2,16,3,7,13,0,0,0,126,30
2016,8,18,4,0,0,12,2,1,17,0,0,0,86,40
2016,8,19,1,0,1,10,1,9,18,0,0,0,89,18
2016,8,20,7,0,1,14,2,4,23,0,0,0,106,25
2016,8,21,8,5,3,8,3,4,6,0,0,0,97,16
2016,8,22,3,3,0,12,2,4,23,0,0,0,133,44
2016,8,23,4,0,2,22,0,7,21,0,0,0,147,15
2016,8,24,4,0,2,10,2,4,21,0,0,0,111,28
2016,8,25,5,0,0,10,0,6,21,0,0,0,113,24
2016,8,26,3,0,3,16,2,7,14,0,0,0,80,35
2016,8,27,5,3,0,17,4,2,32,0,0,0,148,52
2016,8,28,2,1,2,7,4,2,18,0,0,0,105,18
2016,8,29,9,0,1,14,1,0,19,0,0,0,109,34
2016,8,30,5,4,0,12,0,6,14,0,0,0,116,20
2016,8,31,4,2,2,11,0,7,24,0,0,0,142,35
2016,9,1,2,0,0,14,2,10,23,0,0,0,112,35
2016,9,2,1,0,2,10,0,3,13,0,0,0,74,29
2016,9,3,9,0,0,18,0,5,18,0,0,0,117,42
2016,9,4,1,0,0,10,0,4,13,0,0,0,55,25
2016,9,5,0,0,0,0,0,0,0,0,0,0,0,0
2016,9,6,9,0,2,22,2,6,34,0,0,0,181,26
2016,9,7,2,0,2,14,0,5,12,0,0,0,84,31
2016,9,8,0,0,0,19,2,0,24,0,0,0,99,26
2016,9,9,2,6,2,4,0,1,13,0,0,0,75,24
2016,9,10,1,0,0,12,2,4,24,0,0,0,108,36
2016,9,11,6,1,0,13,2,0,15,0,0,0,68,7
2016,9,12,5,0,1,20,1,0,18,0,0,0,84,26
2016,9,13,2,4,2,12,2,4,4,0,0,0,120,28
2016,9,14,6,0,2,4,0,0,14,0,0,0,98,33
2016,9,15,9,0,0,10,2,6,22,0,0,0,99,66
2016,9,16,6,2,2,4,3,2,15,0,0,0,95,27
2016,9,17,8,2,6,14,6,6,32,0,0,0,191,59
2016,9,18,0,2,0,16,0,1,11,0,0,0,93,16
2016,9,19,10,2,0,15,0,3,20,0,0,0,114,37
2016,9,20,3,0,2,15,3,8,20,0,0,0,94,42
2016,9,21,2,0,0,4,0,3,24,0,0,0,94,34
2016,9,22,4,1,0,6,4,4,5,0,0,0,65,27
2016,9,23,0,0,2,4,0,2,15,0,0,0,49,18
2016,9,24,9,2,0,8,2,4,23,0,0,0,99,42
2016,9,25,1,0,0,2,0,0,12,0,0,0,51,14
2016,9,26,1,0,0,12,1,4,30,0,0,0,107,19
2016,9,27,2,4,2,10,0,2,16,0,0,0,87,23
2016,9,28,6,0,3,26,5,7,17,0,0,0,138,27
2016,9,29,10,2,0,6,0,0,14,0,0,0,88,28
2016,9,30,2,4,0,0,2,7,8,0,0,0,56,18
2016,10,1,3,2,3,20,4,2,42,0,0,0,163,34
2016,10,2,2,0,0,10,2,2,11,0,0,0,85,19
2016,10,3,5,0,0,14,5,4,17,0,0,0,94,29
2016,10,4,8,2,0,12,0,6,14,0,0,0,97,24
2016,10,5,4,0,0,10,3,2,21,0,0,0,110,20
2016,10,6,10,0,3,14,0,0,18,0,0,0,108,27
2016,10,7,3,0,0,4,0,8,10,0,0,0,54,39
2016,10,8,4,0,2,14,1,4,19,0,0,0,129,33
2016,10,9,2,0,2,12,0,3,15,0,0,0,78,21
2016,10,10,0,5,0,0,2,8,23,0,0,0,100,25
2016,10,11,4,0,1,8,2,6,15,0,0,0,84,36
2016,10,12,5,0,0,8,6,0,18,0,0,0,80,28
2016,10,13,3,6,1,14,0,6,17,0,0,0,136,21
2016,10,14,6,2,2,18,0,4,12,0,0,0,80,34
2016,10,15,2,2,0,7,3,2,11,0,0,0,62,35
2016,10,16,2,0,2,12,2,0,15,0,0,0,73,20
2016,10,17,4,1,0,10,0,12,21,0,0,0,110,28
2016,10,18,6,0,0,2,4,6,15,0,0,0,79,31
2016,10,19,4,0,0,12,0,2,18,0,0,0,91,27
2016,10,20,2,0,2,10,2,4,34,0,0,0,143,35
2016,10,21,6,2,2,10,0,3,13,0,0,0,91,18
2016,10,22,2,2,3,10,0,1,33,0,0,0,119,30
2016,10,23,4,0,0,6,0,2,16,0,0,0,79,30
2016,10,24,6,6,2,12,4,7,25,0,0,0,125,30
2016,10,25,2,2,0,4,0,2,15,0,0,0,84,35
2016,10,26,8,2,2,10,2,6,22,0,0,0,125,15
2016,10,27,8,0,0,19,1,4,22,0,0,0,79,34
2016,10,28,6,2,0,10,4,2,17,0,0,0,88,14
2016,10,29,8,0,6,10,3,0,14,0,0,0,150,32
2016,10,30,3,2,2,8,0,2,10,0,0,0,71,10
2016,10,31,0,0,0,6,2,0,8,0,0,0,47,34
2016,11,1,4,2,0,7,2,2,23,0,0,0,88,24
2016,11,2,4,0,0,0,2,5,35,0,0,0,99,14
2016,11,3,5,0,0,20,0,1,24,0,0,0,102,31
2016,11,4,0,0,2,4,6,1,28,0,0,0,67,15
2016,11,5,2,0,0,8,0,0,25,0,0,0,91,75
2016,11,6,11,4,0,14,2,4,17,0,0,0,114,64
2016,11,7,5,4,2,12,4,6,16,0,0,0,104,66
2016,11,8,1,1,2,6,0,5,20,0,0,0,67,49
2016,11,9,8,0,0,14,2,0,24,0,0,0,126,48
2016,11,10,2,0,2,28,0,4,15,0,0,0,113,58
2016,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2016,11,12,0,6,2,4,0,5,18,0,0,0,131,56
2016,11,13,4,2,2,10,2,4,11,0,0,0,106,31
2016,11,14,11,0,0,15,2,6,23,0,0,0,87,29
2016,11,15,8,0,1,5,2,4,22,0,0,0,82,16
2016,11,16,5,0,0,14,0,2,36,0,0,0,101,32
2016,11,17,6,2,0,8,6,2,17,0,0,0,76,48
2016,11,18,5,0,0,14,2,5,13,0,0,0,75,57
2016,11,19,6,1,1,5,2,8,24,0,0,0,138,32
2016,11,20,5,0,0,4,0,2,16,0,0,0,65,30
2016,11,21,2,4,0,7,4,4,18,0,0,0,102,73
2016,11,22,4,3,2,6,2,9,21,0,0,0,91,20
2016,11,23,6,0,4,22,4,3,37,0,0,0,147,56
2016,11,24,0,0,0,0,0,0,0,0,0,0,0,0
2016,11,25,4,0,1,14,0,0,23,0,0,0,88,46
2016,11,26,2,0,3,12,2,3,11,0,0,0,66,60
2016,11,27,3,0,2,8,0,2,15,0,0,0,87,28
2016,11,28,6,0,1,2,0,0,21,0,0,0,86,47
2016,11,29,4,0,1,10,0,1,20,0,0,0,85,38
2016,11,30,10,0,0,14,0,4,21,0,0,0,77,60
2016,12,1,8,2,0,24,0,3,19,0,0,0,99,50
2016,12,2,2,0,0,12,0,4,13,0,1,0,65,34
2016,12,3,0,0,0,8,2,4,16,0,4,0,108,60
2016,12,4,2,1,1,10,2,2,13,0,2,0,64,21
2016,12,5,8,0,0,8,0,5,22,0,2,0,105,44
2016,12,6,4,0,2,8,4,0,24,0,3,0,90,40
2016,12,7,8,0,0,4,0,7,24,0,0,0,107,42
2016,12,8,2,0,0,0,0,6,24,0,0,0,83,24
2016,12,9,1,0,0,6,2,2,13,0,0,0,47,24
2016,12,10,0,2,4,13,3,4,23,0,2,0,107,28
2016,12,11,2,0,0,4,0,4,10,0,0,0,49,24
2016,12,12,5,1,0,14,2,0,14,0,0,0,65,59
2016,12,13,2,2,2,4,0,0,19,0,0,0,84,40
2016,12,14,1,0,1,4,0,2,28,0,0,0,93,58
2016,12,15,4,0,0,6,2,0,11,0,0,0,64,42
2016,12,16,0,0,0,0,0,3,4,0,0,0,50,14
2016,12,17,7,1,1,18,0,6,24,0,0,0,139,57
2016,12,18,2,2,0,0,3,4,8,0,0,0,62,35
2016,12,19,5,6,2,17,3,6,17,0,0,0,167,42
2016,12,20,0,0,1,16,0,10,14,0,1,0,89,35
